"","CRUISE","DAY","LAT","LON","MONTH","STATION_NAME","YEAR","EST_NUM_PERM3","log10_EST_NUM_PERM3","TAXA"
"496","5MF00",3,57.017,-164.21783,5,"1",2000,156.8236,2.1981719455364,"Pseudocalanus spp."
"497","5MF00",4,57.4115,-165.86816,5,"8",2000,194.0032,2.29004173818785,"Pseudocalanus spp."
"498","5MF00",5,57.63783,-167.6205,5,"10",2000,221.889,2.34808863574277,"Pseudocalanus spp."
"499","5MF00",5,57.65083,-169.01784,5,"12",2000,287.761,2.46053853713677,"Pseudocalanus spp."
"500","5MF00",5,57.766,-168.4655,5,"11",2000,223.1156,2.35047208749498,"Pseudocalanus spp."
"501","5MF00",5,57.8525,-168.86966,5,"13",2000,234.0346,2.37113180049714,"Pseudocalanus spp."
"502","5MF00",5,58.06533,-168.7345,5,"14",2000,287.3574,2.45993110101457,"Pseudocalanus spp."
"503","5MF00",6,57.92567,-169.31984,5,"17",2000,245.7034,2.39217513486089,"Pseudocalanus spp."
"504","5MF00",6,58.066,-168.735,5,"16",2000,181.0504,2.26019163750013,"Pseudocalanus spp."
"505","5MF00",7,57.10083,-169.31751,5,"18",2000,420.6678,2.62497043806431,"Pseudocalanus spp."
"506","5MF00",11,56.30267,-163.81734,5,"44",2000,0,0,"Pseudocalanus spp."
"507","5MF00",11,56.42433,-163.41667,5,"45",2000,0,0,"Pseudocalanus spp."
"508","5MF05",13,56.92433,-159.83949,5,"32",2005,2185.4036,3.33973033376823,"Pseudocalanus spp."
"509","5MF05",13,57.16134,-160.04016,5,"33",2005,2164.0775,3.3354734467494,"Pseudocalanus spp."
"510","5MF05",13,57.25683,-160.66766,5,"34",2005,1162.0034,3.06558098437512,"Pseudocalanus spp."
"511","5MF05",14,56.58133,-161.01866,5,"42",2005,3348.5176,3.52498226412825,"Pseudocalanus spp."
"512","5MF05",14,56.68033,-161.6355,5,"44",2005,3986.4653,3.6006969167338,"Pseudocalanus spp."
"513","5MF05",14,56.69933,-160.62351,5,"37",2005,1056.4982,3.0242796368218,"Pseudocalanus spp."
"514","5MF05",14,56.80367,-161.231,5,"41",2005,1919.221,3.28335121493122,"Pseudocalanus spp."
"515","5MF05",14,56.81783,-160.22833,5,"36",2005,520.9533,2.71763164771569,"Pseudocalanus spp."
"516","5MF05",14,56.89817,-161.84934,5,"45",2005,704.4236,2.84844998492932,"Pseudocalanus spp."
"517","5MF05",14,56.91516,-160.84334,5,"38",2005,2057.7094,3.3135950475003,"Pseudocalanus spp."
"518","5MF05",14,57.018,-161.44566,5,"40",2005,6464.6465,3.81061195649328,"Pseudocalanus spp."
"519","5MF05",14,57.04117,-160.45117,5,"35",2005,800.4551,2.90387919684806,"Pseudocalanus spp."
"520","5MF05",14,57.12283,-161.056,5,"39",2005,1184.1897,3.07378786854831,"Pseudocalanus spp."
"521","5MF05",15,56.77783,-162.24451,5,"46",2005,2757.9291,3.44074053995928,"Pseudocalanus spp."
"522","5MF05",16,55.50467,-164.7455,5,"67",2005,222.4214,2.34912476885479,"Pseudocalanus spp."
"523","5MF05",16,55.85233,-164.3635,5,"64",2005,212.1879,2.32876255160989,"Pseudocalanus spp."
"524","5MF05",16,55.96684,-163.976,5,"63",2005,179.1147,2.2555491590625,"Pseudocalanus spp."
"525","5MF05",16,56.08967,-163.58901,5,"58",2005,516.054,2.71353590223775,"Pseudocalanus spp."
"526","5MF05",17,55.6095,-165.13716,5,"70",2005,224.5604,2.35326285607786,"Pseudocalanus spp."
"527","5MF05",17,55.72483,-164.75467,5,"69",2005,162.5174,2.21356397303247,"Pseudocalanus spp."
"528","5MF96",23,56.86666,-164.04784,4,"39",1996,9313.66,3.96916700707781,"Pseudocalanus spp."
"529","5MF96",24,56.8725,-164.063,4,"39",1996,9313.66,3.96916700707781,"Pseudocalanus spp."
"530","5MF97",20,56.76,-164.33,4,"37",1997,196.8198,2.29626975844612,"Pseudocalanus spp."
"531","5MF97",20,56.87,-164.03,4,"36",1997,282.0724,2.45189752704072,"Pseudocalanus spp."
"532","5MF97",20,56.87967,-164.0352,4,"36",1997,282.0724,2.45189752704072,"Pseudocalanus spp."
"533","5MF97",21,56.735,-163.8768,4,"38",1997,0,0,"Pseudocalanus spp."
"534","5MF97",21,56.946,-163.82471,4,"39",1997,0,0,"Pseudocalanus spp."
"535","5MF97",21,57.02,-164.21001,4,"40",1997,328.4632,2.51780691231555,"Pseudocalanus spp."
"536","5MF97",21,57.02117,-164.21449,4,"40",1997,328.4632,2.51780691231555,"Pseudocalanus spp."
"537","5MF97",23,57.1,-169.31,4,"49",1997,1104.9712,3.04374381788737,"Pseudocalanus spp."
"538","5MF97",23,57.85,-168.87,4,"47",1997,1399.1758,3.14618256723302,"Pseudocalanus spp."
"539","5MF97",23,57.85,-168.86,4,"47",1997,699.5879,2.84546263225571,"Pseudocalanus spp."
"540","5MF97",23,57.85083,-168.8615,4,"47",1997,699.5879,2.84546263225571,"Pseudocalanus spp."
"541","5MF97",23,57.85133,-168.87219,4,"47",1997,699.5879,2.84546263225571,"Pseudocalanus spp."
"542","5MF97",23,57.85617,-168.87781,4,"47",1997,699.5879,2.84546263225571,"Pseudocalanus spp."
"543","6MF95",30,56.45,-164.62,4,"139",1995,1749.7404,3.24322175361865,"Pseudocalanus spp."
"544","6MF95",30,56.457,-164.5975,4,"139",1995,874.8702,2.9424397504597,"Pseudocalanus spp."
"545","6MF95",30,56.45733,-164.5972,4,"139",1995,874.8702,2.9424397504597,"Pseudocalanus spp."
"546","6MF95",30,56.45767,-164.5967,4,"139",1995,874.8702,2.9424397504597,"Pseudocalanus spp."
"547","6MF95",30,56.45783,-164.59621,4,"139",1995,874.8702,2.9424397504597,"Pseudocalanus spp."
"548","6MF95",30,56.45817,-164.5957,4,"139",1995,874.8702,2.9424397504597,"Pseudocalanus spp."
"549","6MF95",30,56.45883,-164.595,4,"139",1995,874.8702,2.9424397504597,"Pseudocalanus spp."
"550","6MF97",7,56.733,-163.88617,5,"28",1997,205.6046,2.3151399867498,"Pseudocalanus spp."
"551","6MF97",7,56.76883,-164.33733,5,"27",1997,747.6108,2.87425608826941,"Pseudocalanus spp."
"552","6MF97",7,56.8755,-164.05499,5,"29",1997,878.2606,2.94411761269414,"Pseudocalanus spp."
"553","6MF97",7,56.944,-163.82033,5,"30",1997,346.6816,2.54118170756588,"Pseudocalanus spp."
"554","6MF97",7,57.01733,-164.21851,5,"33",1997,283.8076,2.45455157412923,"Pseudocalanus spp."
"555","6MF97",8,57.85584,-168.87717,5,"43",1997,1446.44,3.16060057018256,"Pseudocalanus spp."
"556","6MF97",8,57.85733,-168.85384,5,"43",1997,1446.44,3.16060057018256,"Pseudocalanus spp."
"557","7MF00",22,56.3325,-166.418,6,"2",2000,6547.534,3.81614408671385,"Pseudocalanus spp."
"558","7MF95",7,56.36667,-166.3683,5,"35",1995,0,0,"Pseudocalanus spp."
"559","7MF95",7,56.48333,-165.97929,5,"36",1995,83.5118,1.92691735175564,"Pseudocalanus spp."
"560","7MF95",7,56.60583,-165.60249,5,"37",1995,0,0,"Pseudocalanus spp."
"561","7MF95",7,56.72433,-165.2208,5,"38",1995,0,0,"Pseudocalanus spp."
"562","7MF95",7,56.84567,-164.8322,5,"39",1995,0,0,"Pseudocalanus spp."
"563","7MF95",7,56.96117,-164.4492,5,"40",1995,0,0,"Pseudocalanus spp."
"564","7MF95",8,56.59183,-164.6218,5,"41",1995,802.2337,2.90484192118667,"Pseudocalanus spp."
"565","7MF95",8,56.59267,-164.6228,5,"41",1995,802.2337,2.90484192118667,"Pseudocalanus spp."
"566","7MF95",8,56.59333,-164.6243,5,"41",1995,802.2337,2.90484192118667,"Pseudocalanus spp."
"567","7MF95",8,56.59483,-164.625,5,"41",1995,802.2337,2.90484192118667,"Pseudocalanus spp."
"568","7MF95",8,56.59633,-164.6257,5,"41",1995,802.2337,2.90484192118667,"Pseudocalanus spp."
"569","7MF95",8,56.5975,-164.6265,5,"41",1995,802.2337,2.90484192118667,"Pseudocalanus spp."
"570","7MF95",12,55.60767,-165.13049,5,"85",1995,19.7498,1.31701391505703,"Pseudocalanus spp."
"571","7MF95",12,55.8455,-164.3607,5,"87",1995,38.3167,1.59457705870398,"Pseudocalanus spp."
"572","7MF96",20,56.8665,-164.06216,5,"5",1996,5653.2278,3.75237330155181,"Pseudocalanus spp."
"573","7MF96",20,56.8675,-164.04367,5,"5",1996,5653.2278,3.75237330155181,"Pseudocalanus spp."
"574","DY13-05",5,56.6637,-163.8688,5,"28",2013,266.8422,2.42787900353216,"Pseudocalanus spp."
"575","DY13-05",5,56.8718,-164.0428,5,"31",2013,73.2738,1.87083564388077,"Pseudocalanus spp."
"576","DY13-05",5,56.9413,-163.8375,5,"29",2013,251.1806,2.40171167368426,"Pseudocalanus spp."
"577","DY13-05",5,56.9414,-163.8375,5,"29",2013,251.1806,2.40171167368426,"Pseudocalanus spp."
"578","DY13-05",5,57.0163,-164.2143,5,"30",2013,434.3994,2.63888782622811,"Pseudocalanus spp."
"579","DY13-05",6,56.7585,-164.3183,5,"32",2013,465.9792,2.6692975368265,"Pseudocalanus spp."
"580","DY13-05",7,57.5277,-168.6135,5,"39",2013,1279.0484,3.1072263910975,"Pseudocalanus spp."
"581","DY13-05",7,57.6536,-169.0203,5,"37",2013,1478.5578,3.1701319358574,"Pseudocalanus spp."
"582","DY13-05",7,57.7827,-168.4512,5,"36",2013,1338.4312,3.12692041094332,"Pseudocalanus spp."
"583","DY13-05",7,57.8643,-168.8863,5,"33",2013,773.1744,2.88883880619431,"Pseudocalanus spp."
"584","DY13-05",7,57.925,-169.3064,5,"34",2013,294.5225,2.47059055206616,"Pseudocalanus spp."
"585","DY13-05",7,57.925,-169.3063,5,"34",2013,294.5225,2.47059055206616,"Pseudocalanus spp."
"586","DY13-05",7,58.0607,-168.7283,5,"35",2013,699.5398,2.84543281403916,"Pseudocalanus spp."
"587","DY13-05",8,56.9076,-164.8372,5,"53",2013,242.43,2.38637409908548,"Pseudocalanus spp."
"588","DY13-05",8,56.9077,-164.8372,5,"53",2013,242.43,2.38637409908548,"Pseudocalanus spp."
"589","DY13-05",8,56.992,-165.3779,5,"51",2013,485.1856,2.68680209162547,"Pseudocalanus spp."
"590","DY13-05",8,57.2611,-165.7656,5,"49",2013,682.3358,2.83463417403042,"Pseudocalanus spp."
"591","DY13-05",8,57.3235,-166.3309,5,"47",2013,652.8838,2.81550057783109,"Pseudocalanus spp."
"592","DY13-05",8,57.4265,-166.8142,5,"45",2013,875.0118,2.94250995621417,"Pseudocalanus spp."
"593","DY13-05",8,57.5008,-167.3444,5,"43",2013,872.4573,2.94124167883509,"Pseudocalanus spp."
"594","DY13-05",8,57.5008,-167.3443,5,"43",2013,872.4573,2.94124167883509,"Pseudocalanus spp."
"595","DY13-05",8,57.509,-167.9878,5,"41",2013,864.925,2.93748027827984,"Pseudocalanus spp."
"596","DY14-05",9,56.6658,-163.869,5,"22",2014,3464.107,3.53971664985463,"Pseudocalanus spp."
"597","DY14-05",9,56.763,-164.3407,5,"23",2014,2742.2478,3.43826503958114,"Pseudocalanus spp."
"598","DY14-05",9,56.8702,-164.0442,5,"19",2014,2106.8319,3.32383597285293,"Pseudocalanus spp."
"599","DY14-05",9,56.8702,-164.044,5,"19",2014,4213.6638,3.62476293705609,"Pseudocalanus spp."
"600","DY14-05",9,56.875,-164.0467,5,"19",2014,4213.6638,3.62476293705609,"Pseudocalanus spp."
"601","DY14-05",9,56.9123,-164.8277,5,"25",2014,1736.4428,3.23991051567753,"Pseudocalanus spp."
"602","DY14-05",9,56.942,-163.8288,5,"21",2014,4271.8986,3.63072258671306,"Pseudocalanus spp."
"603","DY14-05",9,57.014,-164.2117,5,"20",2014,7790.2796,3.8916087898397,"Pseudocalanus spp."
"604","DY14-05",10,56.9932,-165.1195,5,"27",2014,1087.2088,3.03671223358605,"Pseudocalanus spp."
"605","DY14-05",10,57.2593,-165.7518,5,"29",2014,3059.4786,3.48578934709794,"Pseudocalanus spp."
"606","DY14-05",10,57.3232,-166.331,5,"31",2014,2541.2224,3.4052135410519,"Pseudocalanus spp."
"607","DY14-05",10,57.4325,-166.8135,5,"34",2014,1118.0176,3.04883691720107,"Pseudocalanus spp."
"608","DY14-05",10,57.5022,-167.9818,5,"38",2014,4090.1742,3.61184797191785,"Pseudocalanus spp."
"609","DY14-05",10,57.5032,-167.3388,5,"36",2014,6970.9718,3.84335562182161,"Pseudocalanus spp."
"610","DY14-05",10,57.5242,-168.6183,5,"40",2014,4265.9884,3.63012146221182,"Pseudocalanus spp."
"611","DY14-05",10,57.6517,-169.0227,5,"41",2014,5381.1642,3.73095694316132,"Pseudocalanus spp."
"612","DY14-05",10,57.7683,-168.4642,5,"42",2014,4030.8488,3.60550423708903,"Pseudocalanus spp."
"613","DY14-05",10,57.7683,-168.464,5,"42",2014,4030.8488,3.60550423708903,"Pseudocalanus spp."
"614","DY14-05",10,57.8355,-168.8877,5,"43",2014,1866.0761,3.27116201968262,"Pseudocalanus spp."
"615","DY14-05",10,57.838,-168.8898,5,"43",2014,1866.0761,3.27116201968262,"Pseudocalanus spp."
"616","DY14-05",10,57.8393,-168.892,5,"43",2014,1866.0761,3.27116201968262,"Pseudocalanus spp."
"617","DY14-05",11,57.8352,-168.8827,5,"43",2014,3732.1522,3.57207569640171,"Pseudocalanus spp."
"618","DY14-05",11,57.9272,-169.325,5,"45",2014,6848.8992,3.83568418065945,"Pseudocalanus spp."
"619","DY14-05",11,58.0395,-169.6802,5,"47",2014,5732.0916,3.75838888073451,"Pseudocalanus spp."
"620","DY14-05",11,58.0663,-168.7283,5,"44",2014,3444.7628,3.53728537810426,"Pseudocalanus spp."
"621","DY14-05",11,58.2835,-170.098,5,"49",2014,5660.3662,3.75292124771193,"Pseudocalanus spp."
"622","DY14-05",11,58.6195,-170.2747,5,"51",2014,2538.7112,3.40478433418792,"Pseudocalanus spp."
"623","DY14-05",11,58.9478,-170.324,5,"53",2014,956.5038,2.98114050620803,"Pseudocalanus spp."
"624","DY14-05",11,59.2485,-170.4183,5,"55",2014,978.5954,2.99104673709038,"Pseudocalanus spp."
"625","DY14-06",1,56.8625,-169.3313,6,"155",2014,1462.157,3.1652909293894,"Pseudocalanus spp."
"626","DY14-06",1,56.868,-169.3255,6,"155",2014,2924.314,3.46617248961418,"Pseudocalanus spp."
"627","DY14-06",2,56.9895,-168.9562,6,"156",2014,3439.4872,3.53661994643478,"Pseudocalanus spp."
"628","DY14-06",2,57.1082,-168.5788,6,"157",2014,4256.5604,3.62916081780919,"Pseudocalanus spp."
"629","DY14-06",2,57.2075,-169.1728,6,"163",2014,8035.255,3.90505370897913,"Pseudocalanus spp."
"630","DY14-06",2,57.2272,-168.2067,6,"158",2014,16144.3218,4.20804670556696,"Pseudocalanus spp."
"631","DY14-06",2,57.3283,-168.7978,6,"162",2014,7184.161,3.85643650394251,"Pseudocalanus spp."
"632","DY14-06",2,57.3475,-167.8315,6,"159",2014,9472.8114,3.97652473475603,"Pseudocalanus spp."
"633","DY14-06",2,57.4662,-167.4547,6,"160",2014,11319.5188,4.05386633028108,"Pseudocalanus spp."
"634","DY14-06",2,57.5868,-167.0763,6,"161",2014,10927.7908,4.038572112733,"Pseudocalanus spp."
"635","DY14-06",3,57.39,-171.3162,6,"184",2014,3411.8358,3.53311539379596,"Pseudocalanus spp."
"636","DY14-06",3,57.3948,-171.312,6,"184",2014,1705.9179,3.23221263275244,"Pseudocalanus spp."
"637","DY14-06",3,57.4258,-169.4003,6,"174",2014,18580.7256,4.26908604247567,"Pseudocalanus spp."
"638","DY14-06",3,57.5458,-169.028,6,"175",2014,22377.0422,4.34982208849576,"Pseudocalanus spp."
"639","DY14-06",3,57.6493,-169.6103,6,"177",2014,11798.5996,4.07186727048741,"Pseudocalanus spp."
"640","DY14-06",3,57.7662,-169.2442,6,"176",2014,15943.6124,4.2026139663769,"Pseudocalanus spp."
"641","DY14-06",4,57.5085,-170.9538,6,"185",2014,3541.0252,3.54925164668523,"Pseudocalanus spp."
"642","DY14-06",4,57.511,-170.9462,6,"185",2014,1770.5126,3.24834424562828,"Pseudocalanus spp."
"643","DY14-06",4,57.612,-171.536,6,"195",2014,8645.85,3.93685792517924,"Pseudocalanus spp."
"644","DY14-06",4,57.6272,-170.5905,6,"186",2014,8071.2166,3.90699280671284,"Pseudocalanus spp."
"645","DY14-06",4,57.7307,-171.1682,6,"194",2014,6196.6516,3.79222715879415,"Pseudocalanus spp."
"646","DY14-06",4,57.7472,-170.2212,6,"187",2014,5399.1082,3.73240246171041,"Pseudocalanus spp."
"647","DY14-06",4,57.8295,-171.7613,6,"198",2014,6916.54,3.83995167908571,"Pseudocalanus spp."
"648","DY14-06",4,57.8498,-170.7982,6,"193",2014,6225.3674,3.79423474356863,"Pseudocalanus spp."
"649","DY14-06",4,57.8688,-169.8425,6,"188",2014,14349.2298,4.15685885577892,"Pseudocalanus spp."
"650","DY14-06",4,57.95,-171.3982,6,"199",2014,12209.9554,4.08674964500266,"Pseudocalanus spp."
"651","DY14-06",4,57.9545,-171.3962,6,"199",2014,6104.9777,3.78575521385314,"Pseudocalanus spp."
"652","DY14-06",4,57.9675,-170.4382,6,"192",2014,8461.932,3.92752085131537,"Pseudocalanus spp."
"653","DY14-06",4,57.986,-169.4735,6,"189",2014,14351.6546,4.15693223357939,"Pseudocalanus spp."
"654","DY14-06",4,58.0668,-171.0372,6,"200",2014,13423.7318,4.12790561810019,"Pseudocalanus spp."
"655","DY14-06",4,58.087,-170.069,6,"191",2014,12530.6138,4.0980070023034,"Pseudocalanus spp."
"656","DY14-06",4,58.2068,-169.6947,6,"190",2014,4993.767,3.69851523370826,"Pseudocalanus spp."
"657","DY14-06",5,58.0518,-171.9772,6,"209",2014,0,0,"Pseudocalanus spp."
"658","DY14-06",5,58.1707,-171.6152,6,"208",2014,5186.474,3.71495593300982,"Pseudocalanus spp."
"659","DY14-06",5,58.1848,-170.6662,6,"201",2014,7825.0264,3.89354130859852,"Pseudocalanus spp."
"660","DY14-06",5,58.2695,-172.2102,6,"212",2014,8536.6786,3.93133980180621,"Pseudocalanus spp."
"661","DY14-06",5,58.2865,-171.2538,6,"207",2014,4699.0152,3.67209926246028,"Pseudocalanus spp."
"662","DY14-06",5,58.3037,-170.299,6,"202",2014,8345.1448,3.92148591515828,"Pseudocalanus spp."
"663","DY14-06",5,58.3887,-171.8452,6,"213",2014,5148.8154,3.71179166162406,"Pseudocalanus spp."
"664","DY14-06",5,58.407,-170.8903,6,"206",2014,5837.1626,3.76627618645525,"Pseudocalanus spp."
"665","DY14-06",5,58.4232,-169.9317,6,"203",2014,5138.3394,3.71090729927302,"Pseudocalanus spp."
"666","DY14-06",5,58.5078,-171.486,6,"214",2014,2410.4324,3.38227509179451,"Pseudocalanus spp."
"667","DY14-06",5,58.5282,-170.5208,6,"205",2014,4565.4636,3.65958000016806,"Pseudocalanus spp."
"668","DY14-06",5,58.628,-171.1188,6,"215",2014,3642.4816,3.5615165806294,"Pseudocalanus spp."
"669","DY14-06",5,58.6462,-170.1558,6,"204",2014,395.457,2.59819609032848,"Pseudocalanus spp."
"670","DY14-06",5,58.745,-170.755,6,"216",2014,3065.4626,3.4866376721989,"Pseudocalanus spp."
"671","DY14-06",6,58.609,-172.0717,6,"226",2014,5540.6906,3.74364227488113,"Pseudocalanus spp."
"672","DY14-06",6,58.727,-171.7083,6,"225",2014,5461.3056,3.7373759939877,"Pseudocalanus spp."
"673","DY14-06",6,58.8275,-172.3052,6,"227",2014,3822.7198,3.58248605991882,"Pseudocalanus spp."
"674","DY14-06",6,58.845,-171.348,6,"222",2014,4967.7756,3.69624938356736,"Pseudocalanus spp."
"675","DY14-06",6,58.864,-170.3838,6,"217",2014,1805.1592,3.25675602761334,"Pseudocalanus spp."
"676","DY14-06",6,58.9495,-171.9345,6,"224",2014,3614.2164,3.55813429845297,"Pseudocalanus spp."
"677","DY14-06",6,58.9663,-170.9892,6,"221",2014,2572.8952,3.41059085997774,"Pseudocalanus spp."
"678","DY14-06",6,59.0647,-171.5778,6,"223",2014,6898.6752,3.83882864694482,"Pseudocalanus spp."
"679","DY14-06",6,59.083,-170.6172,6,"218",2014,2191.0682,3.34085406186658,"Pseudocalanus spp."
"680","DY14-06",6,59.1852,-171.215,6,"220",2014,3794.8414,3.57930805819578,"Pseudocalanus spp."
"681","DY14-06",6,59.3025,-170.8493,6,"219",2014,0,0,"Pseudocalanus spp."
"682","DY14-06",23,55.604,-165.1247,5,"28",2014,2215.3192,3.34563230877095,"Pseudocalanus spp."
"683","DY14-06",23,55.7243,-164.7528,5,"35",2014,3562.7306,3.55190486614049,"Pseudocalanus spp."
"684","DY14-06",23,55.8233,-165.3423,5,"27",2014,2657.6154,3.42465551606848,"Pseudocalanus spp."
"685","DY14-06",23,55.942,-164.9672,5,"36",2014,2864.019,3.45712750643178,"Pseudocalanus spp."
"686","DY14-06",23,56.044,-165.5553,5,"26",2014,2106.814,3.32383228474847,"Pseudocalanus spp."
"687","DY14-06",23,56.1683,-165.1703,5,"37",2014,5964.6562,3.77565822141204,"Pseudocalanus spp."
"688","DY14-06",23,56.2857,-164.7832,5,"38",2014,3467.8424,3.54018456897865,"Pseudocalanus spp."
"689","DY14-06",24,55.8452,-164.3587,5,"40",2014,1146.6626,3.05981422909391,"Pseudocalanus spp."
"690","DY14-06",24,55.9633,-163.9708,5,"47",2014,1123.717,3.05104325951429,"Pseudocalanus spp."
"691","DY14-06",24,56.064,-164.571,5,"39",2014,2264.6492,3.35519266709041,"Pseudocalanus spp."
"692","DY14-06",24,56.0653,-164.5765,5,"39",2014,1132.3246,3.05435431568751,"Pseudocalanus spp."
"693","DY14-06",24,56.0818,-163.5943,5,"52",2014,0,0,"Pseudocalanus spp."
"694","DY14-06",24,56.1803,-164.1837,5,"48",2014,3766.4352,3.57604579117262,"Pseudocalanus spp."
"695","DY14-06",24,56.303,-163.8133,5,"51",2014,1579.2453,3.19872450731361,"Pseudocalanus spp."
"696","DY14-06",24,56.3033,-163.8037,5,"51",2014,3158.4906,3.49961706760499,"Pseudocalanus spp."
"697","DY14-06",24,56.3993,-164.413,5,"49",2014,3446.4096,3.53749288667213,"Pseudocalanus spp."
"698","DY14-06",24,56.5208,-164.0212,5,"50",2014,4143.0552,3.61742553170236,"Pseudocalanus spp."
"699","DY14-06",25,56.419,-163.4095,5,"60",2014,5431.7408,3.73501898502359,"Pseudocalanus spp."
"700","DY14-06",25,56.546,-163.0267,5,"63",2014,15113.8196,4.17940296810715,"Pseudocalanus spp."
"701","DY14-06",25,56.643,-163.6288,5,"61",2014,7556.2336,3.87836284680729,"Pseudocalanus spp."
"702","DY14-06",25,56.762,-163.2413,5,"62",2014,11082.2232,4.04466607938233,"Pseudocalanus spp."
"703","DY14-06",26,56.5627,-162.0235,5,"72",2014,3668.7074,3.56463143764954,"Pseudocalanus spp."
"704","DY14-06",26,56.5835,-161.0177,5,"82",2014,10563.9332,4.0238667554382,"Pseudocalanus spp."
"705","DY14-06",26,56.6617,-162.6325,5,"70",2014,4327.2148,3.63630880573527,"Pseudocalanus spp."
"706","DY14-06",26,56.6693,-162.621,5,"70",2014,2163.6074,3.33537913880716,"Pseudocalanus spp."
"707","DY14-06",26,56.6818,-161.6327,5,"78",2014,4675.665,3.66993626153516,"Pseudocalanus spp."
"708","DY14-06",26,56.7823,-162.2408,5,"71",2014,7501.4768,3.87520466112487,"Pseudocalanus spp."
"709","DY14-06",26,56.8057,-161.2318,5,"81",2014,6889.2638,3.83823584958414,"Pseudocalanus spp."
"710","DY14-06",26,56.9017,-161.8462,5,"79",2014,4409.542,3.64449196206319,"Pseudocalanus spp."
"711","DY14-06",26,57.0165,-161.4623,5,"80",2014,4445.6252,3.64803052489944,"Pseudocalanus spp."
"712","DY14-06",27,56.6938,-160.6275,5,"86",2014,2631.0301,3.42029085157914,"Pseudocalanus spp."
"713","DY14-06",27,56.6983,-160.6278,5,"86",2014,5262.0602,3.72123833759818,"Pseudocalanus spp."
"714","DY14-06",27,56.7443,-164.2322,5,"97",2014,10329.3624,4.01411555729499,"Pseudocalanus spp."
"715","DY14-06",27,56.845,-164.837,5,"99",2014,5491.9956,3.73980925114288,"Pseudocalanus spp."
"716","DY14-06",27,56.8618,-163.844,5,"96",2014,8919.0942,3.95036944073534,"Pseudocalanus spp."
"717","DY14-06",27,56.882,-162.8545,5,"93",2014,14017.905,4.14671409272981,"Pseudocalanus spp."
"718","DY14-06",27,56.9183,-160.8333,5,"87",2014,13176.2778,4.11982570171891,"Pseudocalanus spp."
"719","DY14-06",27,56.9603,-164.4597,5,"98",2014,8038.7396,3.90524198256505,"Pseudocalanus spp."
"720","DY14-06",27,56.9857,-163.4413,5,"95",2014,7428.0072,3.87093077925578,"Pseudocalanus spp."
"721","DY14-06",27,57.0025,-162.4665,5,"92",2014,7391.664,3.86880096776089,"Pseudocalanus spp."
"722","DY14-06",27,57.1033,-163.0693,5,"94",2014,17329.168,4.2388027728189,"Pseudocalanus spp."
"723","DY14-06",27,57.1212,-162.0702,5,"91",2014,5795.9482,3.76319941964718,"Pseudocalanus spp."
"724","DY14-06",27,57.1417,-161.064,5,"88",2014,35.9392,1.56748748559941,"Pseudocalanus spp."
"725","DY14-06",27,57.2415,-161.6717,5,"90",2014,35264.1746,4.54734603840404,"Pseudocalanus spp."
"726","DY14-06",27,57.359,-161.2687,5,"89",2014,7607.7954,3.88131590610796,"Pseudocalanus spp."
"727","DY14-06",28,56.2647,-165.769,5,"105",2014,4239.7718,3.62744490328564,"Pseudocalanus spp."
"728","DY14-06",28,56.3665,-166.366,5,"107",2014,4810.1948,3.68225294136574,"Pseudocalanus spp."
"729","DY14-06",28,56.3835,-165.3862,5,"104",2014,15241.9834,4.18306997667238,"Pseudocalanus spp."
"730","DY14-06",28,56.4862,-165.987,5,"106",2014,8876.7912,3.94830492647959,"Pseudocalanus spp."
"731","DY14-06",28,56.5077,-164.9978,5,"101",2014,5670.716,3.75371447627924,"Pseudocalanus spp."
"732","DY14-06",28,56.6027,-165.5917,5,"103",2014,7471.311,3.87345493907497,"Pseudocalanus spp."
"733","DY14-06",28,56.629,-164.6227,5,"100",2014,10676.6908,4.02847734059025,"Pseudocalanus spp."
"734","DY14-06",28,56.725,-165.2115,5,"102",2014,7953.061,3.90058891728383,"Pseudocalanus spp."
"735","DY14-06",29,56.5663,-167.5545,5,"125",2014,2071.9156,3.31658161989393,"Pseudocalanus spp."
"736","DY14-06",29,56.5857,-166.5765,5,"118",2014,7455.182,3.87251650028893,"Pseudocalanus spp."
"737","DY14-06",29,56.6863,-167.1778,5,"124",2014,8458.5656,3.92734806252287,"Pseudocalanus spp."
"738","DY14-06",29,56.7058,-166.1967,5,"119",2014,10250.7612,4.01079848136607,"Pseudocalanus spp."
"739","DY14-06",29,56.8047,-166.8013,5,"123",2014,12117.8896,4.08346282917971,"Pseudocalanus spp."
"740","DY14-06",29,56.8248,-165.8187,5,"120",2014,9468.5092,3.97632747031738,"Pseudocalanus spp."
"741","DY14-06",29,56.9257,-166.4228,5,"122",2014,12284.8142,4.08940394314007,"Pseudocalanus spp."
"742","DY14-06",29,57.0453,-166.0402,5,"121",2014,8807.6508,3.94490939365757,"Pseudocalanus spp."
"743","DY14-06",30,56.7815,-167.7783,5,"140",2014,2484.5516,3.3954227835131,"Pseudocalanus spp."
"744","DY14-06",30,56.7853,-167.7725,5,"140",2014,4969.1032,3.69636540658549,"Pseudocalanus spp."
"745","DY14-06",30,56.9003,-167.4077,5,"141",2014,3305.4436,3.51936111908062,"Pseudocalanus spp."
"746","DY14-06",30,56.9038,-167.3988,5,"141",2014,6610.8872,3.82032543581964,"Pseudocalanus spp."
